,gene,gi,operon_id,organism_id
255254,ygdP,117625083,236973,3722
255258,ygeD,117625087,236974,3722
255259,aas,117625088,236974,3722
255265,kduD,117625094,236975,3722
255266,kduI,117625095,236975,3722
255273,ygeW,117625102,236977,3722
255274,ygeX,117625103,236977,3722
255275,ygeY,117625104,236977,3722
255276,ygeZ,117625105,236977,3722
255277,yqeA,117625106,236977,3722
255278,yqeB,117625107,236978,3722
255279,yqeC,117625108,236978,3722
255281,ygfK,117625110,236979,3722
255282,ssnA,117625111,236979,3722
255283,ygfM,117625112,236979,3722
255284,xdhD,117625113,236979,3722
255285,ygfO,117625114,236980,3722
255286,ygfP,117625115,236980,3722
255287,ygfQ,117625116,236980,3722
255288,ygfS,117625117,236981,3722
255289,ygfT,117625118,236981,3722
255292,lysS,117625121,236982,3722
255293,prfB,117625122,236982,3722
255295,dsbC,117625124,236983,3722
255296,xerD,117625125,236983,3722
255304,gcvP,117625133,236985,3722
255305,gcvH,117625134,236985,3722
255306,gcvT,229775962,236985,3722
255307,visC,117625136,236986,3722
255308,ubiH,117625137,236986,3722
255309,pepB,117625138,236986,3722
255310,ygfB,229775961,236986,3722
255322,pgk,117625151,236987,3722
255323,epd,117625152,236987,3722
255329,frcK,117625158,236989,3722
255330,yggD,117625159,236989,3722
255341,galP,117625170,236991,3722
255342,sprT,117625171,236991,3722
255344,yggJ,117625173,236992,3722
255345,gshB,117625174,236992,3722
255346,yqgE,117625175,236993,3722
255347,yqgF,117625176,236993,3722
255349,yggS,117625178,236994,3722
255350,yggT,117625179,236994,3722
255351,yggU,117625180,236994,3722
255352,yggV,117625181,236994,3722
255353,yggW,117625182,236994,3722
255357,yggL,117625186,236995,3722
255358,trmB,117625187,236995,3722
255359,mutY,117625188,236996,3722
255360,yggX,117625189,236996,3722
255361,mltC,117625190,236996,3722
255372,papG,117625201,236998,3722
255373,papF,117625202,236998,3722
255374,papE,117625203,236999,3722
255375,papK,117625204,236999,3722
255376,papJ,117625205,236999,3722
255377,papD,117625206,236999,3722
255378,papC,117625207,236999,3722
255379,papH,117625208,236999,3722
255386,insC,117625215,237000,3722
255387,insD,117625216,237000,3722
255390,pgtC,117625219,237002,3722
255391,pgtB,117625220,237002,3722
255392,pgtA,117625221,237002,3722
255409,yafZ,117625238,237007,3722
255410,yfjX,117625239,237007,3722
255411,yeeS,117625240,237007,3722
255417,kpsF,117625246,237010,3722
255418,kpsE,117625247,237010,3722
255419,kpsD,117625248,237010,3722
255420,kpsU,117625249,237010,3722
255421,kpsC,117625250,237010,3722
255422,kpsS,117625251,237010,3722
255424,neuE,117625253,237011,3722
255425,neuC,117625254,237011,3722
255426,neuA,117625255,237011,3722
255427,neuB,117625256,237011,3722
255428,neuD,117625257,237011,3722
255429,kpsT,117625258,237012,3722
255430,kpsM,117625259,237012,3722
255431,gspM,117625260,237013,3722
255432,gspL,162317570,237013,3722
255433,gspK,117625262,237014,3722
255434,gspJ,117625263,237014,3722
255435,gspI,117625264,237014,3722
255436,gspH,117625265,237014,3722
255437,gspG,117625266,237014,3722
255438,gspF,117625267,237014,3722
255439,gspE,117625268,237014,3722
255440,gspD,117625269,237014,3722
255441,gspC,117625270,237014,3722
255447,glcB,117625276,237016,3722
255448,glcC,117625277,237016,3722
255449,glcE,117625278,237017,3722
255450,glcD,117625279,237017,3722
255467,hybF,117625296,237021,3722
255468,hybE,117625297,237021,3722
255469,hybD,117625298,237021,3722
255470,hybC,117625299,237021,3722
255471,hybB,117625300,237021,3722
255472,hybA,117625301,237021,3722
255473,hybO,117625302,237021,3722
255479,exbD,117625308,237022,3722
255480,exbB,117625309,237022,3722
255484,yqhD,117625313,237023,3722
255485,dkgA,117625314,237023,3722
255486,yqhG,117625315,237024,3722
255487,yqhH,117625316,237024,3722
255496,sufI,117625325,237027,3722
255497,plsC,117625326,237027,3722
255500,ygiV,117625329,237028,3722
255501,ygiW,117625330,237028,3722
255502,ygiX,117625331,237029,3722
255503,qseC,117625332,237029,3722
255514,parE,117625344,237032,3722
255515,yqiA,117625345,237032,3722
255516,icc,117625346,237032,3722
255517,yqiB,117625347,237033,3722
255518,nudF,117625348,237033,3722
255533,yqiJ,117625363,237037,3722
255534,yqiK,117625364,237037,3722
255535,rfaE,117625365,237038,3722
255536,glnE,117625366,237038,3722
255537,ygiF,117625367,237038,3722
255538,htrG,117625368,237039,3722
255539,cca,117625369,237039,3722
255544,ttdA,117625374,237040,3722
255545,ttdB,117625375,237040,3722
255546,ygjE,117625376,237040,3722
255556,ebgA,117625387,237041,3722
255557,ebgC,117625388,237041,3722
255558,ygjI,117625389,237041,3722
255559,ygjJ,117625390,237042,3722
255560,ygjK,117625391,237042,3722
255563,ygjQ,117625394,237043,3722
255564,ygjR,117625395,237043,3722
255568,uxaA,117625399,237044,3722
255569,uxaC,117625400,237044,3722
255584,tdcG,117625415,237048,3722
255585,tdcF,117625416,237048,3722
255586,tdcE,117625417,237048,3722
255587,tdcD,117625418,237048,3722
255588,tdcC,117625419,237048,3722
255589,tdcB,117625420,237048,3722
255593,garK,117625424,237049,3722
255594,garR,117625425,237049,3722
255595,garL,117625426,237049,3722
255596,garP,117625427,237049,3722
255605,agaS,117625436,237051,3722
255606,kbaY,117625437,237051,3722
255607,agaB,117625438,237052,3722
255608,agaC,117625439,237052,3722
255609,agaD,117625440,237052,3722
255610,agaI,117625441,237052,3722
255621,yhbS,117625452,237055,3722
255622,yhbT,117625453,237055,3722
255623,yhbU,117625454,237056,3722
255624,yhbV,117625455,237056,3722
255625,yhbW,117625456,237056,3722
255631,truB,117625462,237057,3722
255632,rbfA,117625463,237057,3722
255633,infB,117625464,237058,3722
255634,nusA,117625465,237058,3722
255635,yhbC,229775958,237058,3722
255639,glmM,117625470,237059,3722
255640,folP,117625471,237059,3722
255641,hflB,117625472,237059,3722
255646,obgE,117625477,237061,3722
255647,yhbE,117625478,237061,3722
255650,murA,117625482,237062,3722
255651,yrbA,117625483,237062,3722
255652,yrbC,117625484,237063,3722
255653,yrbD,117625485,237063,3722
255654,yrbE,117625486,237063,3722
255655,yrbF,117625487,237063,3722
255668,mtgA,117625500,237065,3722
255669,yhbL,117625501,237065,3722
255670,arcB,117625502,237066,3722
255671,yhcC,117625503,237066,3722
255672,gltB,117625504,237067,3722
255673,gltD,117625505,237067,3722
255674,yhcH,117625506,237068,3722
255675,nanK,117625507,237068,3722
255676,nanE,117625508,237068,3722
255677,nanT,117625509,237068,3722
255678,nanA,117625510,237068,3722
255680,sspB,117625512,237069,3722
255681,sspA,117625513,237069,3722
255682,rpsI,117625514,237070,3722
255683,rplM,117625515,237070,3722
255686,degQ,117625518,237071,3722
255687,degS,117625519,237071,3722
255698,rng,117625530,237073,3722
255699,maf,117625531,237073,3722
255700,mreD,117625532,237073,3722
255701,mreC,117625533,237073,3722
255702,mreB,117625534,237073,3722
255705,accB,117625537,237074,3722
255706,accC,117625538,237074,3722
255716,yhdT,117625548,237077,3722
255717,panF,117625549,237077,3722
255718,prmA,117625550,237077,3722
255719,dusB,117625551,237078,3722
255720,fis,117625552,237078,3722
255723,acrE,117625555,237079,3722
255724,acrF,117625556,237079,3722
255725,yhdW,117625557,237080,3722
255726,yhdX,117625558,237080,3722
255727,yhdY,117625559,237080,3722
255728,yhdZ,117625560,237080,3722
255735,def,117625569,237082,3722
255736,fmt,117625570,237082,3722
255737,sun,117625571,237082,3722
255738,trkA,117625572,237082,3722
255740,zntR,117625574,237083,3722
255741,yhdN,117625575,237083,3722
255742,rplQ,117625576,237084,3722
255743,rpoA,117625577,237084,3722
255744,rpsD,117625578,237084,3722
255745,rpsK,117625579,237084,3722
255746,rpsM,117625580,237084,3722
255747,secY,117625581,237085,3722
255748,rplO,117625582,237085,3722
255749,rpsE,117625583,237086,3722
255750,rplR,117625584,237086,3722
255751,rplF,117625585,237086,3722
255752,rpsH,117625586,237086,3722
255753,rpsN,117625587,237086,3722
255754,rplE,117625588,237086,3722
255755,rplX,117625589,237086,3722
255756,rplN,117625590,237086,3722
255758,rplP,117625592,237087,3722
255759,rpsC,117625593,237087,3722
255760,rplV,117625594,237087,3722
255761,rpsS,117625595,237087,3722
255762,rplB,117625596,237087,3722
255763,rplD,117625597,237088,3722
255764,rplC,117625598,237088,3722
255765,rpsJ,117625599,237088,3722
255766,yheD,117625600,237089,3722
255767,yheD,117625601,237089,3722
255768,hofC,117625602,237090,3722
255769,hofD,117625603,237090,3722
255770,hofE,117625604,237091,3722
255771,hofF,117625605,237091,3722
255772,hofG,117625606,237091,3722
255773,hofH,117625607,237091,3722
255774,hofI,117625608,237091,3722
255775,hofJ,117625609,237091,3722
255776,hofK,117625610,237091,3722
255777,hofK,117625611,237092,3722
255778,yheK,117625612,237092,3722
255779,pshM,117625613,237092,3722
255780,hofD,117625614,237092,3722
255783,tufA,162317569,237093,3722
255784,fusA,117625618,237093,3722
255785,rpsG,117625619,237093,3722
255786,rpsL,117625620,237093,3722
255787,yheL,117625621,237094,3722
255788,yheM,117625622,237094,3722
255789,yheN,117625623,237094,3722
255790,yheO,117625624,237094,3722
255793,kefB,117625627,237095,3722
255794,yheR,117625628,237095,3722
255795,yheS,117625629,237096,3722
255796,yheT,117625630,237096,3722
255799,crp,117625633,237097,3722
255800,yhfK,117625634,237097,3722
255802,pabA,117625636,237098,3722
255803,fic,117625637,237098,3722
255806,nirB,117625640,237099,3722
255807,nirD,117625641,237099,3722
255808,nirC,117625642,237100,3722
255809,cysG,117625643,237100,3722
255810,yhfS,117625644,237101,3722
255811,yhfT,117625645,237101,3722
255812,yhfU,117625646,237101,3722
255813,php,117625647,237101,3722
255814,yhfW,117625648,237101,3722
255815,yhfX,117625649,237101,3722
255816,yhfY,117625650,237102,3722
255817,yhfZ,117625651,237102,3722
255818,trpS,117625652,237103,3722
255819,gph,117625653,237103,3722
255820,rpe,117625654,237103,3722
255821,dam,117625655,237103,3722
255822,damX,117625656,237103,3722
255823,aroB,117625657,237103,3722
255824,aroK,229775956,237103,3722
255826,yrfB,117625660,237104,3722
255827,yrfC,117625661,237104,3722
255828,yrfD,117625662,237104,3722
255831,yrfF,117625665,237105,3722
255832,yrfG,117625666,237105,3722
255833,hslR,117625667,237105,3722
255834,hslO,117625668,237105,3722
255837,envZ,117625671,237106,3722
255838,ompR,117625672,237106,3722
255847,malQ,117625681,237108,3722
255848,malP,117625682,237108,3722
255850,rtcA,117625684,237109,3722
255851,rtcB,117625685,237109,3722
255853,glpR,117625687,237110,3722
255854,glpG,117625688,237110,3722
255855,glpE,117625689,237110,3722
255868,glgP,117625702,237114,3722
255869,glgA,117625703,237114,3722
255870,glgC,117625704,237114,3722
255871,glgX,117625705,237114,3722
255872,glgB,117625706,237114,3722
255877,gntR,117625711,237115,3722
255878,yhhW,117625712,237115,3722
255887,ugpQ,117625721,237117,3722
255888,ugpC,117625722,237117,3722
255889,ugpE,117625723,237117,3722
255890,ugpA,117625724,237117,3722
255891,ugpB,117625725,237117,3722
255892,livF,117625726,237118,3722
255893,livG,117625727,237118,3722
255894,livM,117625728,237118,3722
255895,livH,117625729,237118,3722
255896,livK,117625730,237118,3722
255906,ftsX,117625740,237121,3722
255907,ftsE,117625741,237121,3722
255908,ftsY,117625742,237121,3722
255911,yhhN,117625745,237122,3722
255912,zntA,117625746,237122,3722
255916,yhhT,117625751,237124,3722
255917,acpT,117625752,237124,3722
255918,nikA,117625753,237125,3722
255919,nikB,117625754,237125,3722
255920,nikC,117625755,237125,3722
255921,nikD,117625756,237125,3722
255922,nikE,117625757,237125,3722
255923,nikR,117625758,237125,3722
255931,yhhJ,117625766,237127,3722
255932,rbbA,117625767,237127,3722
255933,yhiI,117625768,237127,3722
255940,yhiQ,117625775,237128,3722
255941,prlC,117625776,237128,3722
255942,yhiR,117625777,237129,3722
255943,gor,117625778,237129,3722
255947,chuS,117625782,237130,3722
255948,chuA,117625783,237130,3722
255969,yhjC,117625804,237133,3722
255970,yhjD,117625805,237133,3722
255972,yhjG,117625807,237134,3722
255973,yhjJ,117625808,237134,3722
255978,yhjL,117625813,237135,3722
255979,bcsZ,117625814,237135,3722
255980,bcsB,117625815,237135,3722
255981,bcsA,117625816,237135,3722
255982,yhjQ,117625817,237135,3722
255989,dppF,117625824,237136,3722
255990,dppD,117625825,237136,3722
255991,dppC,117625826,237136,3722
255992,dppB,117625827,237136,3722
255997,tag,162317567,237137,3722
255998,yiaC,117625834,237137,3722
256000,yiaD,117625836,237138,3722
256001,tkrA,117625837,237138,3722
256005,glyS,117625841,237139,3722
256006,glyQ,117625842,237139,3722
256009,yiaA,117625845,237140,3722
256010,yiaB,117625846,237140,3722
256013,xylF,117625849,237141,3722
256014,xylG,229775954,237141,3722
256015,xylH,117625851,237141,3722
256020,ysaA,117625856,237142,3722
256021,yiaJ,117625857,237142,3722
256034,selB,117625870,237146,3722
256035,selA,117625871,237146,3722
256037,yibH,117625873,237147,3722
256038,yibI,117625874,237147,3722
256040,mtlD,117625876,237148,3722
256041,mtlR,117625877,237148,3722
256045,lldP,117625881,237150,3722
256046,lldR,117625882,237150,3722
256047,lldD,117625883,237150,3722
256048,yibK,117625884,237150,3722
256049,cysE,117625885,237151,3722
256050,gpsA,117625886,237151,3722
256051,secB,117625887,237151,3722
256054,yibO,117625890,237152,3722
256055,envC,117625891,237152,3722
256058,tdh,117625894,237153,3722
256059,kbl,117625895,237153,3722
256060,rfaD,117625896,237154,3722
256061,rfaF,117625897,237154,3722
256062,rfaC,117625898,237154,3722
256063,waaL,117625899,237155,3722
256064,waaV,117625900,237155,3722
256068,rafI,117625904,237157,3722
256069,rfaP,117625905,237157,3722
256070,rfaG,117625906,237157,3722
256071,rfaQ,117625907,237157,3722
256075,dfp,229775953,237158,3722
256076,dut,117625912,237158,3722
256077,slmA,117625913,237158,3722
256084,gmk,117625920,237159,3722
256085,rpoZ,117625921,237159,3722
256086,spoT,117625922,237160,3722
256087,spoU,117625923,237160,3722
256088,recG,117625924,237160,3722
256100,yicI,117625936,237162,3722
256101,yicJ,117625937,237162,3722
256108,yicN,117625944,237163,3722
256109,yicO,117625945,237163,3722
256112,uhpC,117625948,237164,3722
256113,uhpB,117625949,237164,3722
256114,uhpA,117625950,237164,3722
256115,ilvN,117625951,237165,3722
256116,ilvB,117625952,237165,3722
256119,yidF,117625955,237166,3722
256120,yidG,117625956,237166,3722
256121,yidH,117625957,237166,3722
256122,yidJ,117625958,237166,3722
256123,yidK,117625959,237166,3722
256126,ibpB,229775952,237167,3722
256127,ibpA,117625963,237167,3722
256131,dgoT,117625967,237168,3722
256132,dgoD,117625968,237168,3722
256133,dgoA,117625969,237168,3722
256134,dgoK,117625970,237168,3722
256135,dgoR,117625971,237168,3722
256139,gyrB,117625975,237169,3722
256140,recF,117625976,237169,3722
256141,dnaN,117625977,237169,3722
256142,dnaA,117625978,237169,3722
256148,mdtL,117625984,237170,3722
256149,yidZ,117625985,237170,3722
256150,yieE,117625986,237171,3722
256151,yieF,117625987,237171,3722
256153,yieH,117625989,237172,3722
256154,yieI,117625990,237172,3722
256155,yieK,117625991,237173,3722
256156,yieL,117625992,237173,3722
256157,bglH,117625993,237173,3722
256158,bglB,117625994,237174,3722
256159,bglF,117625995,237174,3722
256161,phoU,117625997,237175,3722
256162,pstB,117625998,237175,3722
256163,pstA,117625999,237175,3722
256164,pstC,117626000,237175,3722
256165,pstS,117626001,237175,3722
256169,atpD,117626005,237176,3722
256170,atpG,117626006,237176,3722
256173,atpB,117626009,237177,3722
256174,atpI,117626010,237177,3722
256175,gidB,117626011,237178,3722
256176,gidA,117626012,237178,3722
256180,yieM,117626016,237179,3722
256181,yieN,117626017,237179,3722
256183,rbsD,229775951,237180,3722
256184,rbsA,117626020,237180,3722
256185,rbsC,117626021,237180,3722
256186,rbsB,117626022,237180,3722
256187,rbsK,117626023,237180,3722
256188,rbsR,117626024,237180,3722
256189,yieO,117626025,237181,3722
256190,yieP,117626026,237181,3722
256194,ilvG,117626031,237182,3722
256195,ilvM,117626032,237182,3722
256196,ilvE,117626033,237182,3722
256197,ilvD,117626034,237182,3722
256198,ilvA,117626035,237182,3722
256207,rfe,117626044,237183,3722
256208,wzzE,117626045,237183,3722
256209,rffE,117626046,237183,3722
256210,wecC,117626047,237183,3722
256211,rffG,117626048,237183,3722
256212,rffH,117626049,237183,3722
256213,rffC,117626050,237183,3722
256214,rffA,117626051,237183,3722
256215,wzxE,117626052,237183,3722
256216,rffT,117626053,237183,3722
256217,wecF,117626054,237183,3722
256218,wecG,117626055,237183,3722
256222,hemY,117626059,237184,3722
256223,hemX,117626060,237184,3722
256224,hemD,117626061,237184,3722
256225,hemC,117626062,237184,3722
256231,dapF,117626068,237186,3722
256232,yigA,117626069,237186,3722
256233,xerC,117626070,237186,3722
256234,yigB,117626071,237186,3722
256241,rarD,117626078,237188,3722
256242,yigI,117626079,237188,3722
256244,recQ,117626081,237189,3722
256245,rhtC,117626082,237189,3722
256276,ubiE,117626113,237197,3722
256277,yigP,117626114,237197,3722
256278,ubiB,117626115,237197,3722
256279,tatA,117626116,237197,3722
256280,tatB,117626117,237197,3722
256281,tatC,117626118,237197,3722
256282,tatD,117626119,237197,3722
256284,ubiD,117626121,237198,3722
256285,fre,117626122,237198,3722
256286,fadA,117626123,237199,3722
256287,fadB,117626124,237199,3722
256288,pepQ,117626125,237200,3722
256289,yigZ,117626126,237200,3722
256290,trkH,117626127,237200,3722
256291,hemG,117626128,237200,3722
256292,mobB,117626130,237201,3722
256293,mobA,117626131,237201,3722
256303,glnG,117626141,237203,3722
256304,glnL,117626142,237203,3722
256323,fdhE,117626161,237208,3722
256324,fdoI,117626162,237208,3722
256325,fdoH,117626163,237208,3722
256326,fdoG,117626164,237208,3722
256327,fdoG,117626165,237208,3722
256331,yiiL,117626169,237209,3722
256332,rhaD,117626170,237209,3722
256333,rhaA,117626171,237210,3722
256334,rhaB,117626172,237210,3722
256335,rhaS,117626173,237211,3722
256336,rhaR,117626174,237211,3722
256341,cpxA,117626179,237212,3722
256342,cpxR,117626180,237212,3722
256346,sbp,117626184,237213,3722
256347,cdh,117626185,237213,3722
256351,yiiS,117626189,237214,3722
256352,yiiT,117626190,237214,3722
256355,glpK,117626193,237215,3722
256356,glpF,117626194,237215,3722
256358,menA,117626196,237216,3722
256359,hslU,117626197,237216,3722
256360,hslV,117626198,237216,3722
256366,metB,117626204,237217,3722
256367,metL,117626205,237217,3722
256374,katG,117626212,237219,3722
256375,yijE,117626213,237219,3722
256377,gldA,117626215,237220,3722
256378,fsaB,117626216,237220,3722
256379,ptsA,117626217,237220,3722
256382,pflD,117626220,237221,3722
256383,pflC,117626221,237221,3722
256384,frwD,229775949,237221,3722
256389,argC,117626227,237222,3722
256390,argB,117626228,237222,3722
256391,argH,117626229,237222,3722
256392,rspA,117626230,237223,3722
256393,yjjL,117626231,237223,3722
256401,btuB,229775948,237225,3722
256402,murI,162317562,237225,3722
256403,murB,117626241,237226,3722
256404,birA,117626242,237226,3722
256407,secE,117626245,237227,3722
256408,nusG,117626246,237227,3722
256414,rpoB,117626250,237229,3722
256415,rpoC,117626251,237229,3722
256416,thiH,117626252,237230,3722
256417,thiG,162317561,237230,3722
256418,thiF,117626254,237231,3722
256419,thiE,117626255,237231,3722
256420,thiC,117626256,237231,3722
256422,nudC,117626258,237232,3722
256423,hemE,117626259,237232,3722
256424,nfi,117626260,237232,3722
256425,yjaG,117626261,237232,3722
256429,zraS,117626265,237234,3722
256430,zraR,117626266,237234,3722
256431,purD,117626267,237235,3722
256432,purH,117626268,237235,3722
256437,aceB,117626275,237236,3722
256438,aceA,117626276,237236,3722
256439,aceK,117626277,237236,3722
256457,yjbF,117626296,237239,3722
256458,yjbG,117626297,237239,3722
256459,yjbH,117626298,237239,3722
256462,malG,117626301,237240,3722
256463,malF,117626302,237240,3722
256465,malK,117626304,237241,3722
256466,lamB,117626305,237241,3722
256468,ubiC,117626307,237242,3722
256469,ubiA,117626308,237242,3722
256472,lexA,117626311,237243,3722
256473,dinF,117626312,237243,3722
256475,yjbN,117626314,237244,3722
256476,pspG,117626315,237244,3722
256498,yjbQ,117626337,237250,3722
256499,yjbR,117626338,237250,3722
256510,actP,117626349,237252,3722
256511,yjcH,117626350,237252,3722
256513,nrfA,117626352,237253,3722
256514,nrfB,117626353,237253,3722
256515,nrfC,117626354,237253,3722
256516,nrfD,117626355,237253,3722
256517,nrfE,117626356,237253,3722
256526,fdhF,117626365,237255,3722
256527,fdhF,117626366,237255,3722
256528,yjcP,117626367,237256,3722
256529,yjcQ,117626368,237256,3722
256530,yjcR,117626369,237256,3722
256533,yjcT,117626372,237257,3722
256534,yjcU,117626373,237257,3722
256535,alsC,117626374,237257,3722
256541,phnP,117626380,237259,3722
256542,phnO,117626381,237259,3722
256543,phnN,117626382,237259,3722
256544,phnM,117626383,237259,3722
256545,phnL,117626384,237259,3722
256546,phnK,117626385,237259,3722
256548,phnI,117626387,237260,3722
256549,phnH,117626388,237260,3722
256550,phnG,117626389,237260,3722
256551,phnF,117626390,237260,3722
256552,phnE,117626391,237260,3722
256553,phnD,117626392,237260,3722
256554,phnC,117626393,237260,3722
256557,yjdA,117626396,237261,3722
256558,yjcZ,117626397,237261,3722
256560,basS,117626399,237262,3722
256561,basR,117626400,237262,3722
256562,yjdB,117626401,237262,3722
256563,yjdE,117626402,237262,3722
256569,fumB,117626408,237263,3722
256570,dcuB,117626409,237263,3722
256571,yjdG,117626410,237264,3722
256572,yjdH,117626411,237264,3722
256576,yjdL,117626415,237265,3722
256577,cadA,117626416,237265,3722
256578,cadB,117626417,237265,3722
256607,eutE,117626447,237271,3722
256608,eutL,117626448,237271,3722
256609,pduA,117626449,237271,3722
256631,insB,117626471,237276,3722
256632,insA,117626472,237276,3722
256636,insA,117626476,237278,3722
256637,insB,117626477,237278,3722
256645,yjdC,117626485,237280,3722
256646,dipZ,117626486,237280,3722
256658,blc,117626498,237281,3722
256659,ampC,117626499,237281,3722
256660,frdD,117626500,237281,3722
256661,frdC,117626501,237281,3722
256662,frdB,229775947,237281,3722
256663,frdA,117626503,237281,3722
256665,yjeM,117626505,237282,3722
256666,yjeN,117626506,237282,3722
256667,yjeO,117626507,237282,3722
256673,yjeF,117626514,237283,3722
256674,yjeE,117626515,237283,3722
256675,amiB,117626516,237283,3722
256676,mutL,117626517,237283,3722
256677,miaA,117626518,237283,3722
256679,hflX,117626520,237284,3722
256680,hflK,117626521,237284,3722
256681,hflC,117626522,237284,3722
256683,yjeB,117626524,237285,3722
256684,rnr,117626525,237285,3722
256685,yjfH,117626526,237285,3722
256686,yjfI,117626527,237286,3722
256687,yjfJ,117626528,237286,3722
256688,yjfK,117626529,237286,3722
256689,yjfL,117626530,237286,3722
256690,yjfM,117626531,237286,3722
256691,yjfC,117626532,237286,3722
256692,aidB,117626533,237286,3722
256700,ulaD,162317557,237287,3722
256701,ulaE,117626543,237287,3722
256702,sgaE,117626544,237287,3722
256704,rpsF,117626546,237288,3722
256705,priB,117626547,237288,3722
256720,ytfF,117626562,237291,3722
256721,ytfG,117626563,237291,3722
256733,ytfR,117626575,237293,3722
256734,ytfT,117626576,237293,3722
256735,yjfF,117626577,237293,3722
256743,treC,117626585,237294,3722
256744,treB,117626586,237294,3722
256747,yjgF,117626589,237295,3722
256748,pyrI,117626590,237295,3722
256749,pyrB,117626591,237295,3722
256760,valS,117626602,237298,3722
256761,holC,117626603,237298,3722
256765,yjgR,117626607,237300,3722
256766,idnR,117626608,237300,3722
256767,idnT,117626609,237300,3722
256768,idnO,117626610,237300,3722
256769,idnD,117626611,237300,3722
256774,yjhS,117626616,237301,3722
256775,yjhT,117626617,237301,3722
256776,yjhA,117626618,237301,3722
256780,fimA,117626622,237302,3722
256781,fimI,117626623,237302,3722
256782,fimC,117626624,237302,3722
256787,uxuA,117626629,237304,3722
256788,uxuB,117626630,237304,3722
256791,pptE,117626633,237305,3722
256792,ptnK,117626634,237305,3722
256793,ptnC,117626635,237305,3722
256798,gclK,117626640,237307,3722
256799,ghbD,117626641,237307,3722
256800,gclR,117626642,237307,3722
256801,gclA,117626643,237307,3722
256803,ibeA,117626645,237308,3722
256804,ibeT,117626646,237308,3722
256806,iadA,117626648,237309,3722
256807,yjiG,117626649,237309,3722
256808,yjiH,117626650,237309,3722
256812,yjiL,117626654,237310,3722
256813,yjiM,117626655,237310,3722
256818,hsdS,117626660,237311,3722
256819,hsdM,117626661,237311,3722
256832,yjjA,117626674,237313,3722
256833,dnaC,117626675,237313,3722
256834,dnaT,117626676,237313,3722
256835,yjjB,117626677,237314,3722
256836,yjjP,117626678,237314,3722
256837,yjjQ,117626679,237315,3722
256838,bglJ,117626680,237315,3722
256842,rimI,117626685,237316,3722
256843,yjjG,117626686,237316,3722
256863,ydfQ,117626706,237321,3722
256864,ydfP,117626707,237321,3722
256896,deoC,117626739,237328,3722
256897,deoA,117626740,237328,3722
256898,deoB,117626741,237328,3722
256899,deoD,117626742,237328,3722
256901,lplA,117626744,237329,3722
256902,smp,117626745,237329,3722
256914,creA,117626757,237331,3722
256915,creB,117626758,237331,3722
256916,creC,117626759,237331,3722
256917,creD,117626760,237331,3722
256920,dnaA,387887351,1097276,2275
256921,dnaN,387887352,1097276,2275
256922,recF,387887353,1097277,2275
256923,gyrB,387887354,1097277,2275
256925,dgoK,387887356,1097278,2275
256926,dgoA,387887357,1097278,2275
256927,yidR,387887358,1097278,2275
256929,ibpA,387887360,1097279,2275
256930,ibpB,387887361,1097279,2275
256952,cusS,387887383,1097283,2275
256953,cusR,387887384,1097283,2275
256982,norW,387887412,1097287,2275
256983,norV,387887413,1097287,2275
257010,yibF,387887440,1097292,2275
257011,selA,387887441,1097292,2275
257012,selB,387887442,1097292,2275
257015,hypE,387887445,1097293,2275
257016,hypD,387887446,1097293,2275
257017,hypC,387887447,1097293,2275
257018,hypB,387887448,1097293,2275
257019,hypA,387887449,1097293,2275
257020,hycA,387887450,1097294,2275
257021,hycB1,387887451,1097294,2275
257022,hycC,387887452,1097294,2275
257023,hycD,387887453,1097294,2275
257024,hycE,387887454,1097294,2275
257025,hycF,387887455,1097294,2275
257026,hycG1,387887456,1097294,2275
257027,hycH1,387887457,1097294,2275
257028,hycI,387887458,1097294,2275
257041,glyQ,387887471,1097295,2275
257042,glyS,387887472,1097295,2275
257051,yiaC,387887481,1097299,2275
257052,tag,387887482,1097299,2275
257059,dppB,387887488,1097300,2275
257060,dppC,387887489,1097300,2275
257061,dppD,387887490,1097300,2275
257062,dppF,387887491,1097300,2275
257071,yhjK,387887500,1097302,2275
257072,dctA,387887501,1097302,2275
257086,prlC,387887515,1097303,2275
257087,yhiQ,387887516,1097303,2275
257094,dcrB,387887523,1097304,2275
257095,yhhQ,387887524,1097304,2275
257102,ftsY,387887531,1097306,2275
257103,ftsE,387887532,1097306,2275
257104,ftsX,387887533,1097306,2275
257109,livK,387887538,1097307,2275
257110,livH,387887539,1097307,2275
257111,livM,387887540,1097307,2275
257112,livG,387887541,1097307,2275
257113,livF,387887542,1097307,2275
257117,yhhW,387887546,1097308,2275
257118,gntR,387887547,1097308,2275
257119,gntK,387887548,1097309,2275
257120,gntU,387887549,1097309,2275
257122,glgB,387887551,1097310,2275
257123,glgX,387887552,1097310,2275
257124,glgC,387887553,1097310,2275
257125,glgA,387887554,1097310,2275
257126,glgP,387887555,1097310,2275
257128,glpE,387887557,1097311,2275
257129,glpG,387887558,1097311,2275
257130,glpR,387887559,1097311,2275
257132,malP,387887561,1097312,2275
257133,malQ,387887562,1097312,2275
257134,gntY,387887563,1097313,2275
257135,gntX,387887564,1097313,2275
257138,yhgG,387887567,1097314,2275
257139,feoB,387887568,1097314,2275
257140,feoA,387887569,1097314,2275
257142,yhgF,387887571,1097315,2275
257143,greB,387887572,1097315,2275
